facility_id,obligor_id,obligor_name,group_id,group_name,country,region,sector,product_type,internal_rating,rating_band,currency,limit_amount,outstanding_amount,undrawn_amount,collateral_value,origination_date,maturity_date,interest_rate,is_defaulted
759,60,Obligor_0060,80,Group_080,CN,LATAM,Real_Estate,Guarantee,6,Sub_IG,USD,470000.0,394021.0,75979.0,241331.0,2018-09-18,2023-03-25,0.0516,0
760,171,Obligor_0171,63,Group_063,ES,North America,Retail,Derivatives,3,Investment_Grade,GBP,370000.0,215805.0,154195.0,143506.0,2016-03-14,2019-08-17,0.0426,0
761,100,Obligor_0100,27,Group_027,JP,EMEA,TMT,Revolver,5,Sub_IG,EUR,710000.0,267024.0,442976.0,365974.0,2018-10-30,2024-08-22,0.0423,0
762,68,Obligor_0068,72,Group_072,MX,EMEA,Retail,Revolver,4,Investment_Grade,EUR,360000.0,187666.0,172334.0,214546.0,2024-03-17,2028-07-21,0.0414,0
763,133,Obligor_0133,46,Group_046,KZ,LATAM,Manufacturing,Revolver,5,Sub_IG,USD,350000.0,222509.0,127491.0,67966.0,2015-12-11,2017-09-22,0.046,0
764,120,Obligor_0120,24,Group_024,IT,LATAM,Manufacturing,Guarantee,5,Sub_IG,GBP,740000.0,625924.0,114076.0,200697.0,2022-06-04,2028-02-13,0.0424,0
765,37,Obligor_0037,33,Group_033,CN,LATAM,Retail,Revolver,4,Investment_Grade,EUR,560000.0,403547.0,156453.0,204234.0,2024-07-31,2030-06-20,0.0411,0
766,72,Obligor_0072,18,Group_018,MX,LATAM,Retail,Term_Loan,3,Investment_Grade,USD,550000.0,236441.0,313559.0,326356.0,2016-10-18,2019-10-30,0.0361,0
767,127,Obligor_0127,67,Group_067,FR,LATAM,Retail,Derivatives,1,Investment_Grade,EUR,610000.0,610000.0,0.0,208300.0,2020-12-17,2026-01-30,0.0317,0
768,106,Obligor_0106,69,Group_069,FR,LATAM,Energy,Derivatives,4,Investment_Grade,USD,150000.0,97943.0,52057.0,0.0,2020-12-28,2027-07-30,0.0385,0
769,92,Obligor_0092,76,Group_076,BR,EMEA,Manufacturing,Term_Loan,7,Sub_IG,EUR,750000.0,641309.0,108691.0,262841.0,2021-09-28,2025-08-09,0.0578,0
770,31,Obligor_0031,19,Group_019,UK,LATAM,TMT,Guarantee,4,Investment_Grade,USD,680000.0,387367.0,292633.0,396656.0,2018-01-21,2019-11-12,0.0434,0
771,122,Obligor_0122,53,Group_053,BR,APAC,Real_Estate,Guarantee,6,Sub_IG,EUR,220000.0,155468.0,64532.0,162636.0,2016-09-17,2023-05-02,0.0479,0
772,137,Obligor_0137,23,Group_023,JP,EMEA,Retail,Derivatives,10,Watchlist,USD,370000.0,284121.0,85879.0,173953.0,2015-10-11,2018-08-21,0.0681,0
773,51,Obligor_0051,1,Group_001,CN,APAC,Manufacturing,Revolver,2,Investment_Grade,USD,430000.0,362765.0,67235.0,12255.0,2020-06-02,2026-08-06,0.0352,0
774,29,Obligor_0029,59,Group_059,JP,APAC,Energy,Guarantee,5,Sub_IG,USD,400000.0,324589.0,75411.0,119363.0,2025-12-08,2029-02-09,0.0459,0
775,40,Obligor_0040,1,Group_001,CN,APAC,Manufacturing,Guarantee,5,Sub_IG,USD,560000.0,433686.0,126314.0,290508.0,2019-08-06,2021-02-23,0.0446,0
776,41,Obligor_0041,11,Group_011,ES,APAC,Real_Estate,Term_Loan,9,Watchlist,USD,1200000.0,644379.0,555621.0,739864.0,2015-08-11,2017-06-30,0.0631,0
777,11,Obligor_0011,32,Group_032,BR,North America,Retail,Term_Loan,10,Watchlist,USD,940000.0,456512.0,483488.0,495162.0,2017-01-13,2018-12-05,0.0662,0
778,151,Obligor_0151,24,Group_024,IT,LATAM,Manufacturing,Revolver,5,Sub_IG,USD,180000.0,119974.0,60026.0,60678.0,2016-04-07,2019-12-19,0.0446,0
779,1,Obligor_0001,2,Group_002,JP,LATAM,TMT,Guarantee,2,Investment_Grade,USD,680000.0,534905.0,145095.0,417948.0,2019-04-18,2022-05-17,0.0313,0
780,46,Obligor_0046,42,Group_042,JP,APAC,Manufacturing,Guarantee,6,Sub_IG,USD,1120000.0,622111.0,497889.0,268642.0,2024-03-01,2028-01-01,0.0483,0
781,101,Obligor_0101,27,Group_027,JP,EMEA,TMT,Term_Loan,2,Investment_Grade,EUR,580000.0,471560.0,108440.0,258774.0,2019-09-02,2023-02-24,0.033,0
782,149,Obligor_0149,50,Group_050,MX,EMEA,Real_Estate,Guarantee,6,Sub_IG,USD,950000.0,845997.0,104003.0,558075.0,2018-03-09,2023-01-10,0.0523,0
783,90,Obligor_0090,33,Group_033,CN,LATAM,Retail,Derivatives,8,Watchlist,GBP,1810000.0,754292.0,1055708.0,984928.0,2021-08-01,2023-07-31,0.0597,0
784,110,Obligor_0110,4,Group_004,US,APAC,TMT,Term_Loan,3,Investment_Grade,EUR,910000.0,393680.0,516320.0,500294.0,2019-10-03,2024-02-28,0.0371,0
785,164,Obligor_0164,15,Group_015,DE,LATAM,Transport,Revolver,5,Sub_IG,EUR,530000.0,303120.0,226880.0,288044.0,2017-11-12,2024-09-01,0.0452,0
786,182,Obligor_0182,60,Group_060,IT,North America,TMT,Term_Loan,3,Investment_Grade,USD,920000.0,608601.0,311399.0,126800.0,2025-06-04,2030-12-08,0.04,0
787,57,Obligor_0057,9,Group_009,DE,APAC,Utilities,Guarantee,3,Investment_Grade,EUR,490000.0,242592.0,247408.0,198151.0,2025-10-26,2029-09-29,0.0385,0
788,1,Obligor_0001,2,Group_002,JP,LATAM,TMT,Revolver,3,Investment_Grade,USD,450000.0,391698.0,58302.0,77710.0,2024-02-24,2025-11-23,0.0385,0
789,63,Obligor_0063,24,Group_024,IT,LATAM,Manufacturing,Term_Loan,6,Sub_IG,USD,350000.0,239685.0,110315.0,114671.0,2022-12-16,2029-04-20,0.0486,0
790,182,Obligor_0182,60,Group_060,IT,North America,TMT,Derivatives,8,Watchlist,USD,1320000.0,802414.0,517586.0,142283.0,2016-10-26,2022-12-23,0.0578,0
791,55,Obligor_0055,37,Group_037,JP,LATAM,TMT,Derivatives,8,Watchlist,EUR,250000.0,78205.0,171795.0,121560.0,2018-09-18,2020-01-19,0.058,0
792,115,Obligor_0115,44,Group_044,FR,LATAM,Real_Estate,Term_Loan,2,Investment_Grade,USD,1290000.0,434520.0,855480.0,0.0,2017-10-11,2022-06-24,0.0338,0
793,168,Obligor_0168,51,Group_051,BR,APAC,Transport,Derivatives,7,Sub_IG,USD,630000.0,413407.0,216593.0,349222.0,2020-11-02,2026-06-20,0.0555,0
794,143,Obligor_0143,9,Group_009,DE,APAC,Utilities,Derivatives,5,Sub_IG,GBP,170000.0,29492.0,140508.0,68652.0,2022-04-22,2029-01-27,0.0475,0
795,149,Obligor_0149,50,Group_050,MX,EMEA,Real_Estate,Derivatives,3,Investment_Grade,EUR,570000.0,457441.0,112559.0,499058.0,2017-11-20,2020-02-04,0.0362,0
796,175,Obligor_0175,58,Group_058,CN,North America,Real_Estate,Revolver,1,Investment_Grade,USD,100000.0,56837.0,43163.0,34885.0,2019-10-31,2024-03-23,0.029,0
797,53,Obligor_0053,12,Group_012,MX,APAC,Utilities,Derivatives,3,Investment_Grade,USD,690000.0,690000.0,0.0,240655.0,2021-04-06,2024-10-02,0.0366,0
798,137,Obligor_0137,23,Group_023,JP,EMEA,Retail,Derivatives,8,Watchlist,EUR,820000.0,820000.0,0.0,467919.0,2020-03-28,2024-01-17,0.0608,0
799,180,Obligor_0180,15,Group_015,DE,LATAM,Transport,Derivatives,5,Sub_IG,USD,290000.0,163476.0,126524.0,105379.0,2015-12-29,2021-04-05,0.0505,0
800,57,Obligor_0057,9,Group_009,DE,APAC,Utilities,Revolver,5,Sub_IG,USD,480000.0,277792.0,202208.0,224980.0,2022-11-09,2028-08-15,0.0451,0
801,117,Obligor_0117,46,Group_046,KZ,LATAM,Manufacturing,Term_Loan,3,Investment_Grade,USD,1740000.0,1390462.0,349538.0,1128564.0,2018-11-13,2024-08-12,0.0377,0
802,154,Obligor_0154,7,Group_007,JP,North America,Transport,Guarantee,5,Sub_IG,GBP,310000.0,291597.0,18403.0,103268.0,2025-03-13,2027-11-28,0.0477,0
803,169,Obligor_0169,25,Group_025,DE,LATAM,Utilities,Derivatives,1,Investment_Grade,EUR,210000.0,57203.0,152797.0,146751.0,2016-10-29,2022-06-15,0.0286,0
804,35,Obligor_0035,71,Group_071,IT,EMEA,TMT,Term_Loan,3,Investment_Grade,EUR,1250000.0,303406.0,946594.0,0.0,2024-03-24,2027-12-16,0.0397,0
805,63,Obligor_0063,24,Group_024,IT,LATAM,Manufacturing,Derivatives,4,Investment_Grade,EUR,1750000.0,832288.0,917712.0,1401522.0,2020-02-24,2021-05-24,0.042,0
806,25,Obligor_0025,70,Group_070,US,EMEA,TMT,Revolver,2,Investment_Grade,USD,440000.0,315281.0,124719.0,0.0,2018-10-26,2020-05-19,0.0305,0
807,90,Obligor_0090,33,Group_033,CN,LATAM,Retail,Term_Loan,6,Sub_IG,USD,900000.0,629437.0,270563.0,664242.0,2015-04-09,2019-04-01,0.0474,0
808,75,Obligor_0075,35,Group_035,JP,EMEA,Energy,Revolver,2,Investment_Grade,USD,1130000.0,919768.0,210232.0,0.0,2020-09-25,2026-12-19,0.0333,0
809,38,Obligor_0038,40,Group_040,FR,APAC,Retail,Derivatives,5,Sub_IG,USD,260000.0,93616.0,166384.0,232738.0,2022-11-26,2025-04-24,0.0484,0
810,130,Obligor_0130,54,Group_054,JP,LATAM,Manufacturing,Derivatives,3,Investment_Grade,USD,310000.0,42399.0,267601.0,136468.0,2016-02-26,2020-05-20,0.0362,0
811,135,Obligor_0135,32,Group_032,BR,North America,Retail,Revolver,4,Investment_Grade,EUR,1050000.0,810183.0,239817.0,171968.0,2019-02-12,2025-01-08,0.0409,0
812,162,Obligor_0162,14,Group_014,ES,APAC,Utilities,Guarantee,2,Investment_Grade,EUR,1440000.0,625479.0,814521.0,1247443.0,2024-12-29,2031-03-14,0.0344,0
813,91,Obligor_0091,48,Group_048,MX,APAC,Utilities,Revolver,1,Investment_Grade,EUR,660000.0,129560.0,530440.0,84336.0,2015-03-03,2021-08-28,0.0267,0
814,17,Obligor_0017,38,Group_038,JP,North America,Manufacturing,Derivatives,7,Sub_IG,USD,240000.0,150963.0,89037.0,82359.0,2018-02-06,2020-03-06,0.0546,0
815,128,Obligor_0128,18,Group_018,MX,LATAM,Retail,Revolver,3,Investment_Grade,EUR,1780000.0,1350371.0,429629.0,1871097.0,2019-08-30,2023-08-31,0.0349,0
816,171,Obligor_0171,63,Group_063,ES,North America,Retail,Guarantee,6,Sub_IG,EUR,310000.0,178432.0,131568.0,154654.0,2024-11-29,2026-06-03,0.0511,0
817,187,Obligor_0187,68,Group_068,IT,North America,Manufacturing,Revolver,10,Watchlist,USD,350000.0,177951.0,172049.0,0.0,2023-09-26,2029-02-08,0.0644,0
818,108,Obligor_0108,48,Group_048,MX,APAC,Utilities,Guarantee,2,Investment_Grade,EUR,560000.0,318151.0,241849.0,185739.0,2023-05-16,2028-09-22,0.0321,0
819,179,Obligor_0179,70,Group_070,US,EMEA,TMT,Guarantee,3,Investment_Grade,USD,1310000.0,688907.0,621093.0,405524.0,2016-08-20,2019-08-19,0.0385,0
820,182,Obligor_0182,60,Group_060,IT,North America,TMT,Revolver,5,Sub_IG,USD,800000.0,264312.0,535688.0,357703.0,2024-06-15,2026-02-09,0.0476,0
821,152,Obligor_0152,13,Group_013,UK,APAC,TMT,Revolver,9,Watchlist,USD,590000.0,269668.0,320332.0,229445.0,2016-01-27,2017-06-15,0.0628,0
822,25,Obligor_0025,70,Group_070,US,EMEA,TMT,Term_Loan,8,Watchlist,USD,610000.0,429596.0,180404.0,327242.0,2023-04-13,2024-08-28,0.0584,0
823,199,Obligor_0199,19,Group_019,UK,LATAM,TMT,Derivatives,4,Investment_Grade,USD,460000.0,305594.0,154406.0,8274.0,2017-12-11,2019-02-18,0.0424,0
824,180,Obligor_0180,15,Group_015,DE,LATAM,Transport,Guarantee,6,Sub_IG,EUR,650000.0,411848.0,238152.0,170966.0,2022-04-04,2024-04-22,0.0508,0
825,198,Obligor_0198,63,Group_063,ES,North America,Retail,Term_Loan,2,Investment_Grade,GBP,80000.0,32078.0,47922.0,38237.0,2018-08-05,2021-04-25,0.0349,0
826,88,Obligor_0088,67,Group_067,FR,LATAM,Retail,Revolver,9,Watchlist,EUR,360000.0,202932.0,157068.0,75407.0,2020-07-22,2022-02-11,0.0612,0
827,161,Obligor_0161,16,Group_016,MX,North America,Real_Estate,Derivatives,9,Watchlist,EUR,520000.0,85585.0,434415.0,350473.0,2021-07-12,2027-04-26,0.0633,0
828,177,Obligor_0177,52,Group_052,CN,EMEA,Retail,Term_Loan,2,Investment_Grade,USD,200000.0,127139.0,72861.0,42893.0,2017-03-20,2019-10-08,0.0324,0
829,29,Obligor_0029,59,Group_059,JP,APAC,Energy,Guarantee,3,Investment_Grade,EUR,580000.0,513747.0,66253.0,252783.0,2023-12-20,2027-08-27,0.0402,0
830,63,Obligor_0063,24,Group_024,IT,LATAM,Manufacturing,Term_Loan,2,Investment_Grade,USD,380000.0,115966.0,264034.0,142029.0,2025-10-26,2029-01-07,0.0356,0
831,150,Obligor_0150,25,Group_025,DE,LATAM,Utilities,Guarantee,3,Investment_Grade,USD,1510000.0,729050.0,780950.0,220958.0,2024-01-23,2029-09-28,0.0424,0
832,154,Obligor_0154,7,Group_007,JP,North America,Transport,Revolver,6,Sub_IG,USD,1330000.0,885542.0,444458.0,552113.0,2018-11-06,2022-04-05,0.051,0
833,156,Obligor_0156,36,Group_036,US,North America,Transport,Derivatives,3,Investment_Grade,USD,320000.0,272182.0,47818.0,23045.0,2025-03-27,2031-10-22,0.0398,0
834,114,Obligor_0114,17,Group_017,DE,LATAM,Real_Estate,Derivatives,1,Investment_Grade,USD,400000.0,204142.0,195858.0,115639.0,2022-08-31,2026-04-30,0.0269,0
835,49,Obligor_0049,60,Group_060,IT,North America,TMT,Derivatives,3,Investment_Grade,USD,420000.0,193851.0,226149.0,171179.0,2018-03-05,2020-12-03,0.0399,0
836,199,Obligor_0199,19,Group_019,UK,LATAM,TMT,Revolver,10,Watchlist,USD,320000.0,65989.0,254011.0,13813.0,2024-07-10,2029-07-03,0.0684,0
837,81,Obligor_0081,33,Group_033,CN,LATAM,Retail,Guarantee,4,Investment_Grade,GBP,510000.0,316551.0,193449.0,283496.0,2019-03-12,2021-01-29,0.045,0
838,84,Obligor_0084,48,Group_048,MX,APAC,Utilities,Revolver,3,Investment_Grade,USD,260000.0,260000.0,0.0,120924.0,2018-10-17,2020-12-31,0.0382,0
839,105,Obligor_0105,64,Group_064,KZ,North America,Manufacturing,Derivatives,2,Investment_Grade,USD,200000.0,131094.0,68906.0,106600.0,2024-06-14,2027-08-26,0.0333,0
840,177,Obligor_0177,52,Group_052,CN,EMEA,Retail,Revolver,10,Watchlist,USD,680000.0,404970.0,275030.0,272420.0,2017-05-30,2019-01-10,0.0638,0
841,148,Obligor_0148,26,Group_026,IT,EMEA,Retail,Revolver,6,Sub_IG,EUR,690000.0,458447.0,231553.0,77507.0,2019-05-19,2023-05-10,0.048,0
842,118,Obligor_0118,6,Group_006,DE,LATAM,Utilities,Revolver,3,Investment_Grade,USD,250000.0,149445.0,100555.0,99995.0,2022-05-06,2025-12-27,0.0379,0
843,86,Obligor_0086,8,Group_008,UK,North America,Transport,Guarantee,1,Investment_Grade,USD,830000.0,363040.0,466960.0,461293.0,2015-09-11,2018-03-23,0.0265,0
844,63,Obligor_0063,24,Group_024,IT,LATAM,Manufacturing,Term_Loan,1,Investment_Grade,USD,280000.0,214104.0,65896.0,28678.0,2024-09-18,2027-09-01,0.0285,0
845,189,Obligor_0189,47,Group_047,IT,LATAM,TMT,Term_Loan,2,Investment_Grade,USD,530000.0,341931.0,188069.0,64816.0,2023-09-21,2026-01-30,0.0342,0
846,104,Obligor_0104,28,Group_028,MX,EMEA,TMT,Revolver,4,Investment_Grade,USD,790000.0,476783.0,313217.0,267398.0,2020-08-29,2027-06-06,0.0421,0
847,49,Obligor_0049,60,Group_060,IT,North America,TMT,Term_Loan,8,Watchlist,USD,430000.0,174119.0,255881.0,132082.0,2022-01-19,2023-10-02,0.0561,0
848,71,Obligor_0071,25,Group_025,DE,LATAM,Utilities,Term_Loan,4,Investment_Grade,USD,610000.0,525028.0,84972.0,241535.0,2018-03-14,2020-10-10,0.0395,0
849,1,Obligor_0001,2,Group_002,JP,LATAM,TMT,Revolver,6,Sub_IG,USD,310000.0,227212.0,82788.0,101393.0,2018-05-16,2019-06-22,0.0478,0
850,141,Obligor_0141,17,Group_017,DE,LATAM,Real_Estate,Revolver,3,Investment_Grade,USD,390000.0,190872.0,199128.0,171600.0,2024-11-11,2031-07-15,0.0376,0
851,179,Obligor_0179,70,Group_070,US,EMEA,TMT,Derivatives,5,Sub_IG,EUR,380000.0,304139.0,75861.0,268073.0,2021-08-20,2023-10-03,0.0503,0
852,123,Obligor_0123,60,Group_060,IT,North America,TMT,Term_Loan,5,Sub_IG,USD,260000.0,130126.0,129874.0,138995.0,2024-10-15,2027-01-18,0.0481,0
853,184,Obligor_0184,53,Group_053,BR,APAC,Real_Estate,Guarantee,2,Investment_Grade,USD,390000.0,173004.0,216996.0,161475.0,2025-11-19,2030-10-29,0.0344,0
854,62,Obligor_0062,20,Group_020,JP,APAC,Energy,Revolver,3,Investment_Grade,USD,150000.0,67209.0,82791.0,18498.0,2015-06-15,2017-07-01,0.0391,0
855,32,Obligor_0032,67,Group_067,FR,LATAM,Retail,Derivatives,5,Sub_IG,GBP,310000.0,76194.0,233806.0,68046.0,2019-04-23,2025-04-28,0.048,0
856,158,Obligor_0158,20,Group_020,JP,APAC,Energy,Guarantee,1,Investment_Grade,USD,360000.0,249951.0,110049.0,219756.0,2023-11-27,2026-06-17,0.0314,0
857,29,Obligor_0029,59,Group_059,JP,APAC,Energy,Term_Loan,3,Investment_Grade,USD,370000.0,86495.0,283505.0,104665.0,2022-12-18,2026-11-23,0.0374,0
858,49,Obligor_0049,60,Group_060,IT,North America,TMT,Derivatives,4,Investment_Grade,EUR,370000.0,131095.0,238905.0,58483.0,2016-09-08,2018-11-14,0.0403,0
859,173,Obligor_0173,22,Group_022,BR,North America,Utilities,Revolver,10,Watchlist,USD,420000.0,77651.0,342349.0,388293.0,2022-04-13,2023-06-07,0.0657,0
860,30,Obligor_0030,36,Group_036,US,North America,Transport,Guarantee,4,Investment_Grade,USD,620000.0,361327.0,258673.0,484291.0,2019-06-14,2026-03-30,0.044,0
861,144,Obligor_0144,43,Group_043,FR,EMEA,Manufacturing,Revolver,6,Sub_IG,USD,820000.0,467347.0,352653.0,302487.0,2025-12-12,2031-09-28,0.0495,0
862,168,Obligor_0168,51,Group_051,BR,APAC,Transport,Term_Loan,3,Investment_Grade,EUR,280000.0,149705.0,130295.0,36213.0,2025-08-19,2032-03-27,0.0358,0
863,19,Obligor_0019,69,Group_069,FR,LATAM,Energy,Guarantee,6,Sub_IG,USD,190000.0,74382.0,115618.0,110360.0,2024-08-16,2028-02-03,0.0466,0
864,18,Obligor_0018,24,Group_024,IT,LATAM,Manufacturing,Term_Loan,4,Investment_Grade,EUR,210000.0,76766.0,133234.0,58271.0,2024-04-26,2029-10-06,0.0418,0
865,1,Obligor_0001,2,Group_002,JP,LATAM,TMT,Term_Loan,7,Sub_IG,GBP,310000.0,214791.0,95209.0,192861.0,2016-05-17,2018-01-28,0.0519,1
866,78,Obligor_0078,41,Group_041,US,APAC,Manufacturing,Derivatives,3,Investment_Grade,USD,350000.0,171461.0,178539.0,97208.0,2017-07-01,2020-05-02,0.0371,0
867,115,Obligor_0115,44,Group_044,FR,LATAM,Real_Estate,Revolver,4,Investment_Grade,USD,260000.0,172451.0,87549.0,210951.0,2020-10-27,2023-02-28,0.0449,0
868,175,Obligor_0175,58,Group_058,CN,North America,Real_Estate,Guarantee,5,Sub_IG,USD,180000.0,76131.0,103869.0,48657.0,2016-08-07,2023-05-04,0.0459,0
869,194,Obligor_0194,13,Group_013,UK,APAC,TMT,Term_Loan,3,Investment_Grade,USD,320000.0,203588.0,116412.0,317179.0,2020-05-12,2025-12-19,0.0365,0
870,113,Obligor_0113,49,Group_049,CN,EMEA,Manufacturing,Term_Loan,2,Investment_Grade,USD,500000.0,430328.0,69672.0,224382.0,2025-12-23,2027-11-03,0.0346,0
871,114,Obligor_0114,17,Group_017,DE,LATAM,Real_Estate,Guarantee,1,Investment_Grade,GBP,670000.0,480546.0,189454.0,499871.0,2022-06-28,2024-09-03,0.0338,0
872,166,Obligor_0166,32,Group_032,BR,North America,Retail,Term_Loan,1,Investment_Grade,EUR,300000.0,155255.0,144745.0,79492.0,2016-01-31,2019-11-21,0.0298,0
873,179,Obligor_0179,70,Group_070,US,EMEA,TMT,Derivatives,7,Sub_IG,EUR,330000.0,214975.0,115025.0,23814.0,2019-06-20,2025-11-15,0.0493,0
874,63,Obligor_0063,24,Group_024,IT,LATAM,Manufacturing,Derivatives,2,Investment_Grade,USD,230000.0,126929.0,103071.0,0.0,2020-02-24,2026-07-26,0.0353,0
875,132,Obligor_0132,67,Group_067,FR,LATAM,Retail,Derivatives,2,Investment_Grade,EUR,430000.0,258678.0,171322.0,309235.0,2023-09-10,2028-06-29,0.0347,0
876,129,Obligor_0129,25,Group_025,DE,LATAM,Utilities,Derivatives,5,Sub_IG,GBP,240000.0,128371.0,111629.0,100081.0,2016-02-06,2018-03-31,0.0462,0
877,8,Obligor_0008,44,Group_044,FR,LATAM,Real_Estate,Term_Loan,3,Investment_Grade,EUR,660000.0,374308.0,285692.0,58150.0,2017-09-01,2023-01-14,0.0376,0
878,157,Obligor_0157,45,Group_045,US,LATAM,Retail,Guarantee,4,Investment_Grade,USD,130000.0,83514.0,46486.0,94842.0,2015-08-12,2020-12-12,0.0404,0
879,55,Obligor_0055,37,Group_037,JP,LATAM,TMT,Guarantee,2,Investment_Grade,EUR,340000.0,136452.0,203548.0,234259.0,2016-06-01,2019-09-22,0.037,0
880,103,Obligor_0103,30,Group_030,BR,LATAM,TMT,Guarantee,9,Watchlist,USD,550000.0,218253.0,331747.0,410078.0,2022-05-05,2027-05-11,0.0583,0
881,131,Obligor_0131,58,Group_058,CN,North America,Real_Estate,Guarantee,7,Sub_IG,USD,500000.0,161146.0,338854.0,32527.0,2015-08-24,2017-10-30,0.0534,0
882,32,Obligor_0032,67,Group_067,FR,LATAM,Retail,Revolver,7,Sub_IG,USD,2910000.0,814642.0,2095358.0,2070764.0,2024-07-30,2029-11-24,0.0533,0
883,10,Obligor_0010,70,Group_070,US,EMEA,TMT,Guarantee,3,Investment_Grade,EUR,570000.0,203230.0,366770.0,282726.0,2015-04-26,2022-01-28,0.0397,0
884,110,Obligor_0110,4,Group_004,US,APAC,TMT,Revolver,6,Sub_IG,EUR,220000.0,139016.0,80984.0,166519.0,2023-11-09,2027-06-29,0.0525,0
885,162,Obligor_0162,14,Group_014,ES,APAC,Utilities,Revolver,2,Investment_Grade,USD,410000.0,172791.0,237209.0,219630.0,2015-08-14,2019-04-16,0.0335,0
886,124,Obligor_0124,63,Group_063,ES,North America,Retail,Derivatives,1,Investment_Grade,USD,130000.0,91354.0,38646.0,57623.0,2021-03-27,2022-05-11,0.0304,0
887,87,Obligor_0087,7,Group_007,JP,North America,Transport,Revolver,1,Investment_Grade,USD,420000.0,254916.0,165084.0,300298.0,2015-07-01,2019-10-06,0.0306,0
888,55,Obligor_0055,37,Group_037,JP,LATAM,TMT,Term_Loan,4,Investment_Grade,USD,250000.0,51575.0,198425.0,153244.0,2024-02-03,2026-03-25,0.0441,0
889,32,Obligor_0032,67,Group_067,FR,LATAM,Retail,Revolver,4,Investment_Grade,USD,840000.0,614036.0,225964.0,563171.0,2018-09-03,2021-12-28,0.0441,0
890,178,Obligor_0178,42,Group_042,JP,APAC,Manufacturing,Derivatives,4,Investment_Grade,USD,300000.0,228648.0,71352.0,83396.0,2015-07-29,2022-07-23,0.0409,0
891,135,Obligor_0135,32,Group_032,BR,North America,Retail,Revolver,1,Investment_Grade,EUR,410000.0,164503.0,245497.0,146328.0,2025-03-16,2026-11-17,0.0309,0
892,93,Obligor_0093,59,Group_059,JP,APAC,Energy,Term_Loan,3,Investment_Grade,USD,280000.0,191531.0,88469.0,0.0,2018-11-16,2020-07-02,0.0388,0
893,8,Obligor_0008,44,Group_044,FR,LATAM,Real_Estate,Term_Loan,5,Sub_IG,USD,1490000.0,638764.0,851236.0,387354.0,2025-10-03,2028-12-02,0.0458,0
894,65,Obligor_0065,33,Group_033,CN,LATAM,Retail,Term_Loan,3,Investment_Grade,USD,350000.0,216837.0,133163.0,209159.0,2020-11-13,2023-08-11,0.0387,0
895,57,Obligor_0057,9,Group_009,DE,APAC,Utilities,Derivatives,5,Sub_IG,GBP,1600000.0,555361.0,1044639.0,865675.0,2017-06-12,2020-06-18,0.046,0
896,67,Obligor_0067,75,Group_075,KZ,North America,Real_Estate,Derivatives,2,Investment_Grade,EUR,780000.0,188275.0,591725.0,120991.0,2020-02-25,2024-02-17,0.0343,0
897,187,Obligor_0187,68,Group_068,IT,North America,Manufacturing,Guarantee,6,Sub_IG,EUR,620000.0,324531.0,295469.0,446764.0,2022-09-04,2023-11-30,0.0473,0
898,72,Obligor_0072,18,Group_018,MX,LATAM,Retail,Derivatives,4,Investment_Grade,USD,570000.0,327895.0,242105.0,651663.0,2018-01-14,2020-12-26,0.0402,0
899,54,Obligor_0054,69,Group_069,FR,LATAM,Energy,Term_Loan,2,Investment_Grade,USD,580000.0,301869.0,278131.0,101105.0,2021-09-28,2027-07-13,0.0356,0
900,67,Obligor_0067,75,Group_075,KZ,North America,Real_Estate,Term_Loan,2,Investment_Grade,USD,110000.0,39951.0,70049.0,38338.0,2020-07-19,2024-11-27,0.0316,0
901,51,Obligor_0051,1,Group_001,CN,APAC,Manufacturing,Derivatives,4,Investment_Grade,EUR,360000.0,187207.0,172793.0,88056.0,2016-01-29,2022-05-18,0.0429,0
902,97,Obligor_0097,51,Group_051,BR,APAC,Transport,Revolver,6,Sub_IG,GBP,800000.0,523087.0,276913.0,301023.0,2022-07-06,2027-05-11,0.0498,0
903,92,Obligor_0092,76,Group_076,BR,EMEA,Manufacturing,Derivatives,3,Investment_Grade,EUR,430000.0,254139.0,175861.0,201445.0,2025-02-21,2027-10-14,0.0401,0
904,8,Obligor_0008,44,Group_044,FR,LATAM,Real_Estate,Derivatives,3,Investment_Grade,EUR,170000.0,108205.0,61795.0,38363.0,2017-04-23,2022-05-31,0.0393,0
905,162,Obligor_0162,14,Group_014,ES,APAC,Utilities,Term_Loan,7,Sub_IG,EUR,430000.0,200370.0,229630.0,142231.0,2019-03-05,2020-10-03,0.0531,0
906,35,Obligor_0035,71,Group_071,IT,EMEA,TMT,Guarantee,5,Sub_IG,USD,1460000.0,1218142.0,241858.0,615844.0,2016-08-26,2023-06-17,0.0456,0
907,96,Obligor_0096,38,Group_038,JP,North America,Manufacturing,Term_Loan,3,Investment_Grade,GBP,1060000.0,386651.0,673349.0,548975.0,2016-08-04,2023-05-13,0.034,0
908,88,Obligor_0088,67,Group_067,FR,LATAM,Retail,Guarantee,4,Investment_Grade,USD,420000.0,292955.0,127045.0,321982.0,2020-08-04,2023-07-02,0.0417,0
909,78,Obligor_0078,41,Group_041,US,APAC,Manufacturing,Term_Loan,2,Investment_Grade,USD,860000.0,719285.0,140715.0,340887.0,2020-04-23,2024-09-16,0.0315,0
910,32,Obligor_0032,67,Group_067,FR,LATAM,Retail,Derivatives,4,Investment_Grade,USD,340000.0,236702.0,103298.0,88244.0,2015-05-13,2021-12-31,0.0416,0
